Data partit, Camp, Temporada, Ronda, Fase, Equip, Punts, Entrenador, Jugador, Minuts, Punts, Intents2, Intents3, Tirs lliures, Rebots ofensius, Rebots defensius, Rebots totals, Assistencies, Robatoris, Perdues, Bloquejos fets, Bloquejos rebuts, Faltes realitzades,Faltes rebudes, PIR (Performance Index Rating)
May 19 2017 17:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL B,Olympiacos Piraeus,82,IOANNIS SFAIROPOULOS,DOMINIC WATERS,DNP,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
May 19 2017 17:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL B,Olympiacos Piraeus,82,IOANNIS SFAIROPOULOS,DIMITRIS AGRAVANIS,14:59,8,,2/4,2/3,3,4,7,,,2,,,4,1,7
May 19 2017 17:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL B,Olympiacos Piraeus,82,IOANNIS SFAIROPOULOS,NIKOLA MILUTINOV,13:04,5,2/2,,1/2,1,1,2,2,,3,,,3,3,5
May 19 2017 17:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL B,Olympiacos Piraeus,82,IOANNIS SFAIROPOULOS,GEORGIOS PRINTEZIS,27:03,14,2/8,1/2,7/8,4,3,7,1,,1,,,4,6,15
May 19 2017 17:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL B,Olympiacos Piraeus,82,IOANNIS SFAIROPOULOS,KOSTAS PAPANIKOLAOU,24:38,14,1/5,4/7,,4,5,9,1,,1,,1,3,1,13
May 19 2017 17:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL B,Olympiacos Piraeus,82,IOANNIS SFAIROPOULOS,VANGELIS MANTZARIS,33:24,12,0/3,4/9,,1,5,6,3,,1,,,2,1,11
May 21 2017 17:00,SINAN ERDEM DOME,2016-17,Final Four,THIRD PLACE GAME,Real Madrid,70,PABLO LASO,ANTHONY RANDOLPH,12:41,4,2/2,0/1,,,3,3,,,1,1,,1,1,6
May 21 2017 17:00,SINAN ERDEM DOME,2016-17,Final Four,THIRD PLACE GAME,Real Madrid,70,PABLO LASO,DONTAYE DRAPER,7:28,5,1/1,1/3,,,,,,,,,,1,,2
May 21 2017 17:00,SINAN ERDEM DOME,2016-17,Final Four,THIRD PLACE GAME,Real Madrid,70,PABLO LASO,RUDY FERNANDEZ,18:25,4,,1/4,1/2,,,,2,1,1,,,3,2,1
May 21 2017 17:00,SINAN ERDEM DOME,2016-17,Final Four,THIRD PLACE GAME,Real Madrid,70,PABLO LASO,ANDRES NOCIONI,11:37,4,1/2,0/3,2/3,,3,3,1,,,,,2,2,3
May 21 2017 17:00,SINAN ERDEM DOME,2016-17,Final Four,THIRD PLACE GAME,Real Madrid,70,PABLO LASO,LUKA DONCIC,21:50,6,0/1,0/2,6/6,,4,4,2,,3,,,1,4,9
May 21 2017 17:00,SINAN ERDEM DOME,2016-17,Final Four,THIRD PLACE GAME,Real Madrid,70,PABLO LASO,JONAS MACIULIS,19:47,11,3/4,0/2,5/7,2,1,3,1,1,,,,3,5,13
May 21 2017 17:00,SINAN ERDEM DOME,2016-17,Final Four,THIRD PLACE GAME,Real Madrid,70,PABLO LASO,FELIPE REYES,11:06,5,2/4,,1/1,1,1,2,1,,1,,,2,4,7
May 21 2017 17:00,SINAN ERDEM DOME,2016-17,Final Four,THIRD PLACE GAME,Real Madrid,70,PABLO LASO,GUSTAVO AYON,28:54,11,4/7,,3/6,2,4,6,3,1,4,1,,2,6,16
May 21 2017 17:00,SINAN ERDEM DOME,2016-17,Final Four,THIRD PLACE GAME,Real Madrid,70,PABLO LASO,JAYCEE CARROLL,14:30,3,0/1,1/4,,,,,1,,1,,,2,1,-2
May 21 2017 17:00,SINAN ERDEM DOME,2016-17,Final Four,THIRD PLACE GAME,Real Madrid,70,PABLO LASO,SERGIO LLULL,21:27,7,1/5,1/3,2/2,,,,4,,1,,2,2,2,2
May 21 2017 17:00,SINAN ERDEM DOME,2016-17,Final Four,THIRD PLACE GAME,Real Madrid,70,PABLO LASO,TREY THOMPKINS,15:42,2,1/3,0/1,,1,1,2,,1,,,,2,,
May 21 2017 17:00,SINAN ERDEM DOME,2016-17,Final Four,THIRD PLACE GAME,Real Madrid,70,PABLO LASO,JEFFERY TAYLOR,16:33,8,1/1,2/3,,,1,1,,,1,,,3,1,5
May 21 2017 17:00,SINAN ERDEM DOME,2016-17,Final Four,THIRD PLACE GAME,CSKA Moscow,94,DIMITRIS ITOUDIS,NANDO DE COLO,22:55,13,3/8,1/4,4/4,1,3,4,4,1,3,,1,3,4,11
May 21 2017 17:00,SINAN ERDEM DOME,2016-17,Final Four,THIRD PLACE GAME,CSKA Moscow,94,DIMITRIS ITOUDIS,MILOS TEODOSIC,12:53,7,1/2,1/2,2/4,,1,1,6,,1,,,2,2,9
May 21 2017 17:00,SINAN ERDEM DOME,2016-17,Final Four,THIRD PLACE GAME,CSKA Moscow,94,DIMITRIS ITOUDIS,JAMES AUGUSTINE,12:04,4,2/2,,,,3,3,,1,,,,3,,5
May 21 2017 17:00,SINAN ERDEM DOME,2016-17,Final Four,THIRD PLACE GAME,CSKA Moscow,94,DIMITRIS ITOUDIS,VITALY FRIDZON,23:16,12,2/5,2/3,2/2,,3,3,2,1,2,,,3,1,10
May 21 2017 17:00,SINAN ERDEM DOME,2016-17,Final Four,THIRD PLACE GAME,CSKA Moscow,94,DIMITRIS ITOUDIS,AARON JACKSON,21:18,13,2/2,3/5,,,2,2,5,,4,1,,1,1,15
May 21 2017 17:00,SINAN ERDEM DOME,2016-17,Final Four,THIRD PLACE GAME,CSKA Moscow,94,DIMITRIS ITOUDIS,SEMEN ANTONOV,15:05,3,,1/3,,1,,1,,,,,,2,3,3
May 21 2017 17:00,SINAN ERDEM DOME,2016-17,Final Four,THIRD PLACE GAME,CSKA Moscow,94,DIMITRIS ITOUDIS,JOEL FREELAND,3:15,1,,,1/2,,2,2,,,,,,1,1,2
May 21 2017 17:00,SINAN ERDEM DOME,2016-17,Final Four,THIRD PLACE GAME,CSKA Moscow,94,DIMITRIS ITOUDIS,ANDREY VORONTSEVICH,24:55,10,2/4,2/5,,1,5,6,,1,,,,2,3,13
May 21 2017 17:00,SINAN ERDEM DOME,2016-17,Final Four,THIRD PLACE GAME,CSKA Moscow,94,DIMITRIS ITOUDIS,CORY HIGGINS,21:31,12,3/4,1/1,3/4,,3,3,3,1,1,,,3,5,18
May 21 2017 17:00,SINAN ERDEM DOME,2016-17,Final Four,THIRD PLACE GAME,CSKA Moscow,94,DIMITRIS ITOUDIS,MIKHAIL KULAGIN,1:23,3,,1/1,,,,,,,,,,1,,2
May 21 2017 17:00,SINAN ERDEM DOME,2016-17,Final Four,THIRD PLACE GAME,CSKA Moscow,94,DIMITRIS ITOUDIS,NIKITA KURBANOV,16:44,2,0/1,0/2,2/2,,,,,,,1,,4,2,-2
May 21 2017 17:00,SINAN ERDEM DOME,2016-17,Final Four,THIRD PLACE GAME,CSKA Moscow,94,DIMITRIS ITOUDIS,KYLE HINES,24:41,14,5/7,,4/4,4,3,7,1,,,,1,3,2,18
May 21 2017 20:00,SINAN ERDEM DOME,2016-17,Final Four,CHAMPIONSHIP GAME,Fenerbahce Istanbul,80,ZELJKO OBRADOVIC,EKPE UDOH,36:35,10,1/2,,8/10,4,5,9,4,,,5,,2,6,29
May 21 2017 20:00,SINAN ERDEM DOME,2016-17,Final Four,CHAMPIONSHIP GAME,Fenerbahce Istanbul,80,ZELJKO OBRADOVIC,MELIH MAHMUTOGLU,1:12,,,,,,,,,,,,,,,
May 21 2017 20:00,SINAN ERDEM DOME,2016-17,Final Four,CHAMPIONSHIP GAME,Fenerbahce Istanbul,80,ZELJKO OBRADOVIC,PERO ANTIC,8:06,4,0/2,1/2,1/2,,1,1,1,,,,1,1,1,1
May 21 2017 20:00,SINAN ERDEM DOME,2016-17,Final Four,CHAMPIONSHIP GAME,Fenerbahce Istanbul,80,ZELJKO OBRADOVIC,BOGDAN BOGDANOVIC,25:35,17,4/8,3/7,,,5,5,1,1,2,,,3,2,13
May 21 2017 20:00,SINAN ERDEM DOME,2016-17,Final Four,CHAMPIONSHIP GAME,Fenerbahce Istanbul,80,ZELJKO OBRADOVIC,ANTHONY BENNETT,1:12,,,,,,,,,,,,,,,
May 21 2017 20:00,SINAN ERDEM DOME,2016-17,Final Four,CHAMPIONSHIP GAME,Fenerbahce Istanbul,80,ZELJKO OBRADOVIC,KOSTAS SLOUKAS,24:22,3,0/2,1/2,,,1,1,5,,1,,1,2,1,3
May 21 2017 20:00,SINAN ERDEM DOME,2016-17,Final Four,CHAMPIONSHIP GAME,Fenerbahce Istanbul,80,ZELJKO OBRADOVIC,JAMES NUNNALLY,16:05,2,1/3,,,,1,1,,,,1,,2,,
May 21 2017 20:00,SINAN ERDEM DOME,2016-17,Final Four,CHAMPIONSHIP GAME,Fenerbahce Istanbul,80,ZELJKO OBRADOVIC,JAN VESELY,22:33,8,3/7,,2/2,4,4,8,2,,,1,,3,3,15
May 21 2017 20:00,SINAN ERDEM DOME,2016-17,Final Four,CHAMPIONSHIP GAME,Fenerbahce Istanbul,80,ZELJKO OBRADOVIC,NIKOLA KALINIC,28:06,17,2/2,4/6,1/1,1,4,5,5,,1,1,,3,2,24
May 21 2017 20:00,SINAN ERDEM DOME,2016-17,Final Four,CHAMPIONSHIP GAME,Fenerbahce Istanbul,80,ZELJKO OBRADOVIC,ALI MUHAMMED,13:08,8,1/2,2/6,,1,1,2,2,,,,,1,,6
May 21 2017 20:00,SINAN ERDEM DOME,2016-17,Final Four,CHAMPIONSHIP GAME,Fenerbahce Istanbul,80,ZELJKO OBRADOVIC,AHMET DUVERIOGLU,1:12,,,,,,,,,,,1,,,,1
May 21 2017 20:00,SINAN ERDEM DOME,2016-17,Final Four,CHAMPIONSHIP GAME,Fenerbahce Istanbul,80,ZELJKO OBRADOVIC,LUIGI DATOME,21:54,11,1/3,2/2,3/4,1,5,6,,1,3,,,1,4,15
May 21 2017 20:00,SINAN ERDEM DOME,2016-17,Final Four,CHAMPIONSHIP GAME,Olympiacos Piraeus,64,IOANNIS SFAIROPOULOS,ERICK GREEN,19:47,7,2/4,1/3,,,4,4,,,,,1,,2,8
May 21 2017 20:00,SINAN ERDEM DOME,2016-17,Final Four,CHAMPIONSHIP GAME,Olympiacos Piraeus,64,IOANNIS SFAIROPOULOS,KHEM BIRCH,17:20,14,4/4,,6/8,,,,,,1,,,,5,16
May 21 2017 20:00,SINAN ERDEM DOME,2016-17,Final Four,CHAMPIONSHIP GAME,Olympiacos Piraeus,64,IOANNIS SFAIROPOULOS,PATRIC YOUNG,3:08,,0/1,,,,,,,,,1,,1,,-1
May 21 2017 20:00,SINAN ERDEM DOME,2016-17,Final Four,CHAMPIONSHIP GAME,Olympiacos Piraeus,64,IOANNIS SFAIROPOULOS,VASSILIS TOLIOPOULOS,1:25,3,0/1,1/2,,,,,,,,,1,,,
May 21 2017 20:00,SINAN ERDEM DOME,2016-17,Final Four,CHAMPIONSHIP GAME,Olympiacos Piraeus,64,IOANNIS SFAIROPOULOS,IOANNIS PAPAPETROU,12:06,,0/1,0/1,,,2,2,,,,,,2,,-2
May 21 2017 20:00,SINAN ERDEM DOME,2016-17,Final Four,CHAMPIONSHIP GAME,Olympiacos Piraeus,64,IOANNIS SFAIROPOULOS,VASSILIS SPANOULIS,30:55,9,0/5,2/7,3/3,1,1,2,8,2,2,,3,3,2,5
May 21 2017 20:00,SINAN ERDEM DOME,2016-17,Final Four,CHAMPIONSHIP GAME,Olympiacos Piraeus,64,IOANNIS SFAIROPOULOS,DOMINIC WATERS,6:02,2,1/2,,,1,,1,1,,1,,,1,,1
May 21 2017 20:00,SINAN ERDEM DOME,2016-17,Final Four,CHAMPIONSHIP GAME,Olympiacos Piraeus,64,IOANNIS SFAIROPOULOS,DIMITRIS AGRAVANIS,13:18,,,0/3,,,3,3,1,2,,,,4,1,
May 21 2017 20:00,SINAN ERDEM DOME,2016-17,Final Four,CHAMPIONSHIP GAME,Olympiacos Piraeus,64,IOANNIS SFAIROPOULOS,NIKOLA MILUTINOV,14:18,10,5/5,,0/1,2,2,4,1,1,,,,3,1,13
May 21 2017 20:00,SINAN ERDEM DOME,2016-17,Final Four,CHAMPIONSHIP GAME,Olympiacos Piraeus,64,IOANNIS SFAIROPOULOS,GEORGIOS PRINTEZIS,26:42,7,2/7,1/2,,,1,1,1,1,1,1,,2,3,5
May 21 2017 20:00,SINAN ERDEM DOME,2016-17,Final Four,CHAMPIONSHIP GAME,Olympiacos Piraeus,64,IOANNIS SFAIROPOULOS,KOSTAS PAPANIKOLAOU,29:51,3,0/4,1/5,,2,3,5,3,1,,,4,2,1,-1
May 21 2017 20:00,SINAN ERDEM DOME,2016-17,Final Four,CHAMPIONSHIP GAME,Olympiacos Piraeus,64,IOANNIS SFAIROPOULOS,VANGELIS MANTZARIS,25:08,9,0/1,3/3,,,1,1,3,,,,,2,2,12
May 20 2018 17:00,STARK ARENA,2017-18,Final Four,THIRD PLACE GAME,CSKA Moscow,77,DIMITRIS ITOUDIS,NANDO DE COLO,25:38,5,0/3,1/5,2/2,,1,1,2,1,3,,,3,4,
May 20 2018 17:00,STARK ARENA,2017-18,Final Four,THIRD PLACE GAME,CSKA Moscow,77,DIMITRIS ITOUDIS,VICTOR RUDD,12:07,7,,2/5,1/2,,1,1,1,1,,1,,,2,9
May 20 2018 17:00,STARK ARENA,2017-18,Final Four,THIRD PLACE GAME,CSKA Moscow,77,DIMITRIS ITOUDIS,VITALY FRIDZON,11:04,5,1/1,1/1,,,,,,,1,1,,4,,1
May 20 2018 17:00,STARK ARENA,2017-18,Final Four,THIRD PLACE GAME,CSKA Moscow,77,DIMITRIS ITOUDIS,SEMEN ANTONOV,18:16,,,0/3,,,,,1,,,2,,2,,-2
May 20 2018 17:00,STARK ARENA,2017-18,Final Four,THIRD PLACE GAME,CSKA Moscow,77,DIMITRIS ITOUDIS,SERGIO RODRIGUEZ,23:59,9,3/8,1/4,,1,,1,3,,,,1,1,2,5
May 20 2018 17:00,STARK ARENA,2017-18,Final Four,THIRD PLACE GAME,CSKA Moscow,77,DIMITRIS ITOUDIS,WILL CLYBURN,18:59,2,1/5,0/1,0/1,2,1,3,1,,2,,,2,1,-3
May 20 2018 17:00,STARK ARENA,2017-18,Final Four,THIRD PLACE GAME,CSKA Moscow,77,DIMITRIS ITOUDIS,CORY HIGGINS,16:54,12,1/5,3/4,1/3,2,1,3,,2,1,,,4,5,10
May 20 2018 17:00,STARK ARENA,2017-18,Final Four,THIRD PLACE GAME,CSKA Moscow,77,DIMITRIS ITOUDIS,MIKHAIL KULAGIN,13:15,14,2/3,3/4,1/2,,2,2,1,1,1,,,,1,15
May 20 2018 17:00,STARK ARENA,2017-18,Final Four,THIRD PLACE GAME,CSKA Moscow,77,DIMITRIS ITOUDIS,VICTOR KHRYAPA,7:37,3,0/1,1/2,0/2,,1,1,,,1,,,,1,
May 20 2018 17:00,STARK ARENA,2017-18,Final Four,THIRD PLACE GAME,CSKA Moscow,77,DIMITRIS ITOUDIS,NIKITA KURBANOV,12:12,,0/3,,,,,,3,,,,,2,,-2
May 20 2018 17:00,STARK ARENA,2017-18,Final Four,THIRD PLACE GAME,CSKA Moscow,77,DIMITRIS ITOUDIS,KYLE HINES,20:35,6,2/4,,2/4,1,2,3,3,2,,1,,3,3,11
May 20 2018 17:00,STARK ARENA,2017-18,Final Four,THIRD PLACE GAME,CSKA Moscow,77,DIMITRIS ITOUDIS,OTHELLO HUNTER,19:24,14,4/4,,6/8,3,5,8,,1,,,,2,6,25
May 20 2018 17:00,STARK ARENA,2017-18,Final Four,THIRD PLACE GAME,Zalgiris Kaunas,79,SARUNAS JASIKEVICIUS,BRANDON DAVIES,19:01,2,1/4,,0/2,1,3,4,1,1,2,,1,3,1,-2
May 20 2018 17:00,STARK ARENA,2017-18,Final Four,THIRD PLACE GAME,Zalgiris Kaunas,79,SARUNAS JASIKEVICIUS,KEVIN PANGOS,23:14,9,3/4,1/1,,1,,1,4,,3,,1,4,5,10
May 20 2018 17:00,STARK ARENA,2017-18,Final Four,THIRD PLACE GAME,Zalgiris Kaunas,79,SARUNAS JASIKEVICIUS,AXEL TOUPANE,11:36,6,2/2,0/1,2/3,2,2,4,,,1,,,3,2,6
May 20 2018 17:00,STARK ARENA,2017-18,Final Four,THIRD PLACE GAME,Zalgiris Kaunas,79,SARUNAS JASIKEVICIUS,BENO UDRIH,11:15,2,1/3,,,1,1,2,2,,3,,,2,,-1
May 20 2018 17:00,STARK ARENA,2017-18,Final Four,THIRD PLACE GAME,Zalgiris Kaunas,79,SARUNAS JASIKEVICIUS,PAULIUS JANKUNAS,20:59,15,6/8,1/1,,2,3,5,2,,1,,1,3,2,17
May 20 2018 17:00,STARK ARENA,2017-18,Final Four,THIRD PLACE GAME,Zalgiris Kaunas,79,SARUNAS JASIKEVICIUS,GYTIS MASIULIS,DNP,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
May 20 2018 17:00,STARK ARENA,2017-18,Final Four,THIRD PLACE GAME,Zalgiris Kaunas,79,SARUNAS JASIKEVICIUS,ARTURAS MILAKNIS,22:30,3,,1/3,,,3,3,1,,,,,1,2,6
May 20 2018 17:00,STARK ARENA,2017-18,Final Four,THIRD PLACE GAME,Zalgiris Kaunas,79,SARUNAS JASIKEVICIUS,VASILIJE MICIC,24:52,15,2/6,1/1,8/10,,4,4,4,,4,,1,1,5,16
May 20 2018 17:00,STARK ARENA,2017-18,Final Four,THIRD PLACE GAME,Zalgiris Kaunas,79,SARUNAS JASIKEVICIUS,AARON WHITE,16:09,4,2/2,,,2,5,7,2,,1,,,1,,11
May 20 2018 17:00,STARK ARENA,2017-18,Final Four,THIRD PLACE GAME,Zalgiris Kaunas,79,SARUNAS JASIKEVICIUS,ANTANAS KAVALIAUSKAS,20:30,9,4/5,,1/2,,5,5,,,1,,,4,2,9
May 20 2018 17:00,STARK ARENA,2017-18,Final Four,THIRD PLACE GAME,Zalgiris Kaunas,79,SARUNAS JASIKEVICIUS,PAULIUS VALINSKAS,DNP,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
May 20 2018 17:00,STARK ARENA,2017-18,Final Four,THIRD PLACE GAME,Zalgiris Kaunas,79,SARUNAS JASIKEVICIUS,EDGARAS ULANOVAS,29:54,14,4/9,1/4,3/4,1,,1,,,3,1,1,3,4,4
